question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302029_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302029_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302029_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302029_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302029_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302030_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302030_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302030_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_2_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302030_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302030_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302030_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_D,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302031_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302031_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_2_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302031_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_2_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_3_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302031_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_4_A,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302031_sibling_4_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302031_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302032_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_1_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302032_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302032_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_2_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_3_C,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302032_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302032_sibling_4_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302032_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_A,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_B,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_C,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302046_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_1_C,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302046_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_2_A,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302046_sibling_2_B,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_2_C,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_2_D,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_3_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302046_sibling_3_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_4_A,,,,,40%,❌,2/5,"correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_4_B,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302046_sibling_4_C,,,,,40%,❌,2/5,"correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302046_sibling_4_D,,,,,40%,❌,2/5,"correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_A,,,,,60%,❌,3/5,"correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_B,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302047_C,,,,,80%,✅,4/5,"correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_D,,,,,80%,✅,4/5,"correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302047_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_2_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302047_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302047_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302047_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302047_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302048_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302048_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302048_sibling_2_B,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_2_C,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_2_D,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302048_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_4_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302048_sibling_4_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302048_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302049_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_1_B,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302049_sibling_1_C,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_1_D,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302049_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_3_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302049_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302049_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302049_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_A,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_C,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302054_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302054_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302054_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_3_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302054_sibling_3_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302054_sibling_4_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302054_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_A,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302055_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302055_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_2_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302055_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_2_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302055_sibling_3_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
