question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302471_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302471_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302471_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302471_sibling_3_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302471_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302471_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302471_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302471_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302471_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302472_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302472_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302472_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_3_B,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302472_sibling_3_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302472_sibling_4_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302472_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302473_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302473_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_2_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302473_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_2_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_3_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302473_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_3_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302473_sibling_4_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302473_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302474_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_1_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302474_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_2_A,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302474_sibling_2_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302474_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302474_sibling_4_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302474_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302479_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_1_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302479_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302479_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_2_D,,,,,50%,❌,3/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302479_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302479_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302479_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302480_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302480_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_2_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302480_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_3_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302480_sibling_3_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302480_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302480_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_A,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302481_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_1_B,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302481_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_2_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_2_B,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302481_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_3_C,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302481_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_4_B,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302481_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302481_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302482_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_1_A,,,,,60%,❌,3/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302482_sibling_1_B,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_2_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302482_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_3_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302482_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302482_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302482_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302483_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302483_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302483_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302483_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302483_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302483_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302488_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302488_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302488_C,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302488_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302488_sibling_1_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302488_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302488_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302488_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
